2241,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184,132.6999969,25,9
2242,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.78549957,135.4380035,50,9
2243,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.53010178,134.1670074,65,9
2244,Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,RJOS,34.132801,134.606995,26,9
2245,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.21419907,134.0160065,607,9
2246,Yao Airport,Osaka,Japan,\N,RJOY,34.59629822,135.6029968,39,9
2247,Ozuki Airport,Ozuki,Japan,\N,RJOZ,34.04529953,131.052002,13,9
2248,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469925,140.6909943,664,9
2249,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.41189957,140.3710022,353,9
2250,Sado Airport,Sado,Japan,SDS,RJSD,38.06019974,138.4140015,88,9
2251,Hachinohe Airport,Hachinoe,Japan,HHE,RJSH,40.5564003,141.4660034,152,9
2252,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.42860031,141.1349945,297,9
2253,Akita Airport,Akita,Japan,AXT,RJSK,39.61560059,140.2189941,313,9
2254,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.70320129,141.3679962,119,9
2255,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.13970184,140.9170074,15,9
2256,Matsushima Air Base,Matsushima,Japan,\N,RJST,38.4048996,141.2200012,7,9
2257,Atsugi Naval Air Facility,Atsugi,Japan,NJA,RJTA,35.45460129,139.4499969,205,9
2258,Tateyama Airport,Tateyama,Japan,\N,RJTE,34.987099,139.828995,10,9
2259,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.11500168,139.7859955,303,9
2260,Iruma Air Base,Iruma,Japan,\N,RJTJ,35.84189987,139.4109955,295,9
2261,Kisarazu Airport,Kisarazu,Japan,\N,RJTK,35.39830017,139.9100037,10,9
2262,Shimofusa Airport,Shimofusa,Japan,\N,RJTL,35.7989006,140.0110016,98,9
2263,Oshima Airport,Oshima,Japan,OIM,RJTO,34.7820015,139.3600006,130,9
2264,Kastner Army Heliport,Zama,Japan,\N,RJTR,35.51380157,139.3939972,360,9
2265,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9
2266,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.74850082,139.3480072,463,9
2267,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.123173,126.805444,39,9
2268,Jeon Ju Airport (G-703),Jhunju,South Korea,CHN,RKJU,35.87808,127.119112,96,9
2269,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230042,127.6169968,53,9
2270,Sokcho Airport,Sokch'o,South Korea,\N,RKND,38.14260101,128.598999,92,9
2271,Gangneung Airport (K-18),Kangnung,South Korea,KAG,RKNN,37.753601,128.943915,35,9
2272,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913,126.4929962,118,9
2273,Jinhae Airbase/Airport (G-813/K-10),Chinhae,South Korea,CHF,RKPE,35.140248,128.696229,8,9
2274,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.17950058,128.9380035,6,9
2275,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005,45,9
2276,A 511 Airport,Pyongtaek,South Korea,\N,RKSG,36.96220016,127.0309982,51,9
2277,Seoul Air Base (K-16),Seoul East,South Korea,SSN,RKSM,37.444744,127.112718,92,9
2278,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9
2279,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583,126.791,59,9
2280,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939896,127.0070038,88,9
2281,Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,RKTH,35.987955,129.420383,70,9
2282,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.896872,128.65531,116,9
2283,Yecheon Airbase,Yechon,South Korea,YEC,RKTY,36.630373,128.34971,354,9
2284,Naha Airport,Okinawa,Japan,OKA,ROAH,26.19580078,127.6460037,12,9
2285,Ie Shima Auxiliary Air Base,Iejima,Japan,\N,RODE,26.7257576,127.7649002,184,9
2286,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143,9
2287,New Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.396389,124.245,102,9
2288,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.3635006,126.7139969,23,9
2289,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465004,131.2630005,167,9
2290,Miyako Airport,Miyako,Japan,MMY,ROMY,24.78280067,125.2949982,150,9
2291,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.94470024,131.3269959,80,9
2292,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.82670021,125.1449966,54,9
2293,Tarama Airport,Tarama,Japan,TRA,RORT,24.65390015,124.6750031,36,9
2294,Yoron Airport,Yoron,Japan,RNJ,RORY,27.04400063,128.4019928,52,9
2295,Futenma Marine Corps Air Station,Futema,Japan,\N,ROTM,26.27429962,127.7559967,247,9
2296,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.46689987,122.9779968,70,9
2297,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8
2298,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.165239811,124.2099991,189,8
2299,Cagayan De Oro Airport,Ladag,Philippines,\N,RPML,8.41562,124.611,601,8
2300,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.830731448,123.4611797,5,8
2301,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.058000088,125.0960007,505,8
2302,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420025,122.0599976,33,8
2303,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.37509918,120.6200027,4251,8
2304,Daet Airport,Daet,Philippines,DTE,RPUD,14.12919998,122.9800034,10,8
2305,Basa Air Base,Floridablanca,Philippines,\N,RPUF,14.98724,120.492554,151,8
2306,Lingayen Airport,Lingayen,Philippines,\N,RPUG,16.03479958,120.2409973,7,8
2307,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.36149979,121.0469971,14,8
2308,Fernando Air Base,Lipa,Philippines,\N,RPUL,13.95499992,121.125,1220,8
2309,Mamburao Airport,Mamburao,Philippines,MBO,RPUM,13.20810032,120.6050034,13,8
2310,Vigan Airport,Vigan,Philippines,\N,RPUQ,17.55529976,120.3560028,16,8
2311,Dr.Juan C. Angara Airport,Baler,Philippines,BQA,RPUR,15.729309,121.500034,108,8
2312,Bagabag Airport,Bagabag,Philippines,\N,RPUZ,16.6192,121.251999,820,8
2313,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.228035,125.027761,10,8
2314,Bacolod-Silay Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8
2315,Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.333709717,123.3000031,15,8
2316,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7,8
2317,Guiuan Airport,Guiuan,Philippines,\N,RPVG,11.03549957,125.7419968,7,8
2318,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8
2319,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.67940044,122.3759995,14,8
2320,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789,118.7590027,71,8
2321,Evelio Javier Airport,San Jose,Philippines,EUQ,RPVS,10.76599979,121.9329987,23,8
2322,Comodoro Pierrestegui Airport,Concordia,Argentina,COC,SAAC,-31.2969,-57.9966,112,-3
2323,Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,SAAG,-33.0103,-58.6131,75,-3
2324,Junin Airport,Junin,Argentina,JNI,SAAJ,-34.5459,-60.9306,262,-3
2325,General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3
2326,Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3
2327,Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3
2328,Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3
2329,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.323601,-64.208,1604,-3
2330,Chamical Airport,Gobernador Gordillo,Argentina,\N,SACT,-30.34530067,-66.29360198,1502,-3
2331,San Fernando Airport,San Fernando,Argentina,FDO,SADF,-34.4532,-58.5896,10,-3
2332,Mariano Moreno Airport,Jose C. Paz,Argentina,\N,SADJ,-34.5606,-58.7896,105,-3
2333,La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72,-3
2334,Moron Airport,Moron,Argentina,\N,SADM,-34.6763,-58.6428,95,-3
2335,El Palomar Airport,El Palomar,Argentina,EPA,SADP,-34.6099,-58.6126,59,-3
2336,Chos Malal Airport,Chosmadal,Argentina,HOS,SAHC,-37.44469833,-70.22250366,2788,-3
2337,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,GNR,SAHR,-39.0007019,-67.62049866,852,-3
2338,El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.83169937,-68.79290009,2310,-3
2339,Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,SAMM,-35.49359894,-69.57430267,4685,-3
2340,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3
2341,Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.59560013,-65.75170136,1522,-3
2342,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.76555634,-64.30999756,656,-3
2343,Tinogasta Airport,Tinogasta,Argentina,\N,SANI,-28.03779984,-67.58029938,3968,-3
2344,Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.38159943,-66.79579926,1437,-3
2345,Chilecito Airport,Chilecito,Argentina,\N,SANO,-29.22389984,-67.43890381,3099,-3
2346,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3
2347,Domingo Faustino Sarmiento Airport,San Juan,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3
2348,Area De Material Airport,Rio Cuarto,Argentina,RCU,SAOC,-33.08509827,-64.26129913,1380,-3
2349,Villa Dolores Airport,Villa Dolores,Argentina,VDR,SAOD,-31.94519997,-65.14630127,1847,-3
2350,La Quiaca Airport,Laboulaye,Argentina,\N,SAOL,-22.15060043,-65.57749939,11414,-3
2351,Marcos Juarez Airport,Marcos Juarez,Argentina,\N,SAOM,-32.6836,-62.157801,360,-3
2352,Villa Reynolds Airport,Villa Reynolds,Argentina,VME,SAOR,-33.72990036,-65.38739777,1591,-3
2353,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.27320099,-66.35639954,2328,-3
2354,Corrientes Airport,Corrientes,Argentina,CNQ,SARC,-27.4455,-58.7619,202,-3
2355,Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3
2356,Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3
2357,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.737301,-54.4734,916,-3
2358,Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,SARL,-29.6894,-57.1521,230,-3
2359,Monte Caseros Airport,Monte Caseros,Argentina,MCS,SARM,-30.2719,-57.6402,170,-3
2360,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3
2361,Termal Airport,Presidencia R.s.pena,Argentina,PRQ,SARS,-26.753611,-60.492222,308,-3
2362,Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.8560009,-65.48619843,4088,-3
2363,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.392799,-65.097801,3019,-3
2364,Orán Airport,Oran,Argentina,ORA,SASO,-23.15279961,-64.32920074,1171,-3
2365,Laboulaye Airport,La Quiaca,Argentina,\N,SASQ,-34.13539886,-63.36230087,449,-3
2366,El Dorado Airport,El Dorado,Argentina,ELO,SATD,-26.39749908,-54.5746994,685,-3
2367,Goya Airport,Goya,Argentina,OYA,SATG,-29.1058,-59.2189,128,-3
2368,Oberá Airport,Obera,Argentina,\N,SATO,-27.51819992,-55.12419891,1125,-3
2369,Reconquista Airport,Reconquista,Argentina,RCQ,SATR,-29.2103,-59.68,160,-3
2370,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,UZU,SATU,-29.7706,-57.9789,229,-3
2371,El Bolson Airport,El Bolson,Argentina,EHL,SAVB,-41.94319916,-71.53230286,1141,-3
2372,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3
2373,Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.90800095,-71.13950348,2621,-3
2374,Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3
2375,Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3
2376,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3
2377,Marambio Base,Marambio Base,Antarctica,\N,SAWB,-64.23829651,-56.63079834,760,12
2378,Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,268,-3
2379,Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3
2380,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3
2381,Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3
2382,Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.3068,-67.8026,203,-3
2383,Perito Moreno Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.537899,-70.978699,1410,-3
2384,Santa Cruz Airport,Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,364,-3
2385,Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3
2386,Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,CSZ,SAZC,-37.446098,-61.889301,767,-3
2387,Olavarria Airport,Olavarria,Argentina,OVR,SAZF,-36.88999939,-60.21659851,551,-3
2388,General Pico Airport,General Pico,Argentina,GPO,SAZG,-35.69620132,-63.75830078,459,-3
2389,Tres Arroyos Airport,Tres Arroyos,Argentina,OYO,SAZH,-38.3869,-60.3297,400,-3
2390,Bolivar Airport,Bolivar,Argentina,\N,SAZI,-36.1866,-61.0764,308,-3
2391,Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3
2392,Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.949001,-68.155701,895,-3
2393,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,PEH,SAZP,-35.8446,-61.8576,278,-3
2394,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630,-3
2395,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.151199,-71.157501,2774,-3
2396,Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.23740005,-59.22790146,574,-3
2397,Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,32,-3
2398,Cutral-Co Airport,Cutralco,Argentina,CUT,SAZW,-38.93970108,-69.26460266,2132,-3
2399,Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.075401,-71.137299,2569,-3
2400,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348349571,-49.30149841,653,-3
2401,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,\N,SBAF,-22.875099,-43.384701,110,-3
2402,Amapá Airport,Amapa,Brazil,\N,SBAM,2.07751,-50.8582,45,-3
2403,Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.81200027,-48.13299942,2334,-3
2404,Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.98400021,-37.07030106,23,-3
2405,Assis,Assis,Brazil,\N,SBAS,-22.638564,-50.455914,1850,-3
2406,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.866389275,-56.10499954,948,-4
2407,Araçatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.1413002,-50.42470169,1361,-3
2408,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.37925005,-48.47629929,54,-3
2409,Comandante Gustavo Kraemer Airport,Bage,Brazil,BGX,SBBG,-31.39049911,-54.11220169,600,-3
2410,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.8512001,-43.95059967,2589,-3
2411,Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.40509987,-49.23199844,3057,-3
2412,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,\N,SBBQ,-21.2672,-43.761101,3657,-3
2413,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916733,-47.92083359,3497,-3
2414,Bauru Airport,Bauru,Brazil,BAU,SBBU,-22.34499931,-49.05379868,2025,-3
2415,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.841388941,-60.6922226,276,-4
2416,Barra do Garças Airport,Barra Do Garcas,Brazil,BPG,SBBW,-15.86130047,-52.38890076,1147,-4
2417,Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.00029945,-53.50080109,2473,-3
2418,Cachimbo Airport,Itaituba,Brazil,\N,SBCC,-9.333939552,-54.9654007,1762,-3
2419,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.62444305,-43.9719429,2715,-3
2420,Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.46870041,-54.67250061,1833,-4
2421,Serafin Enoss Bertaso Airport,Chapeco,Brazil,XAP,SBCH,-27.13419914,-52.65660095,2146,-3
2422,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,CLN,SBCI,-7.320439816,-47.45869827,565,-3
2423,Diomício Freitas Airport,Criciuma,Brazil,CCM,SBCM,-28.72444344,-49.42139053,93,-3
2424,Canoas Air Force Base,Porto Alegre,Brazil,\N,SBCO,-29.945928,-51.144413,26,-3
2425,Bartolomeu Lisandro Airport,Campos,Brazil,CAW,SBCP,-21.69829941,-41.30170059,57,-3
2426,Corumbá International Airport,Corumba,Brazil,CMG,SBCR,-19.01194382,-57.67139053,461,-4
2427,Afonso Pena Airport,Curitiba,Brazil,CWB,SBCT,-25.5284996,-49.17580032,2988,-3
2428,Caravelas Airport,Caravelas,Brazil,CRQ,SBCV,-17.65229988,-39.25310135,36,-3
2429,Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.19709969,-51.1875,2472,-3
2430,Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-15.65289974,-56.11669922,617,-4
2431,Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.599909782,-72.76950073,637,-5
2432,Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-22.17510033,-51.42459869,1477,-3
2433,Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.038609982,-60.04970169,264,-4
2434,Jacareacanga Airport,Jacare-acanga,Brazil,JCR,SBEK,-6.233160019,-57.77690125,323,-3
2435,São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,\N,SBES,-22.81290054,-42.09260178,61,-3
2436,Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-25.60027885,-54.48500061,786,-3
2437,Hercílio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-27.67027855,-48.55250168,16,-3
2438,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-3.85493,-32.423302,193,-3
2439,Fronteira,Fronteira,Brazil,\N,SBFT,-20.278483,-49.187472,1599,-3
2440,Furnas Airport,Alpinopolis,Brazil,\N,SBFU,-20.70280075,-46.33530045,2413,-3
2441,Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.776279926,-38.5326004,82,-3
2442,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.80999947,-43.25055695,28,-3
2443,Guajará-Mirim Airport,Guajara-mirim,Brazil,GJM,SBGM,-10.78639984,-65.28479767,478,-4
2444,Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-16.63199997,-49.22069931,2450,-3
2445,EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,\N,SBGP,-21.77370071,-48.40510178,1998,-3
2446,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-23.43555641,-46.47305679,2459,-3
2447,Guaratinguetá Airport,Guaratingueta,Brazil,GUJ,SBGW,-22.79159927,-45.20479965,1761,-3
2448,Altamira Airport,Altamira,Brazil,ATM,SBHT,-3.253910065,-52.25400162,369,-3
2449,Itacoatiara Airport,Itaituba,Brazil,ITA,SBIC,-3.12725997,-58.48120117,142,-4
2450,Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-4.242340088,-56.0007019,110,-3
2451,Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-14.81599998,-39.03319931,15,-3
2452,Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-19.47069931,-42.48759842,784,-3
2453,Francisco Vilela do Amaral Airport,Itumbiara,Brazil,ITR,SBIT,-18.44470024,-49.21340179,1630,-3
2454,Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-5.53129,-47.459999,432,-3
2455,Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,\N,SBJC,-1.414160013,-48.46070099,52,-3
2456,Francisco de Assis Airport,Juiz De Fora,Brazil,JDF,SBJF,-21.79150009,-43.38679886,2989,-3
2457,Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,SBJP,-7.145833015,-34.94861221,217,-3
2458,Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,SBJV,-26.22450066,-48.79740143,15,-3
2459,Presidente João Suassuna Airport,Campina Grande,Brazil,CPV,SBKG,-7.26992,-35.8964,1646,-3
2460,Viracopos International Airport,Campinas,Brazil,VCP,SBKP,-23.00740051,-47.1344986,2170,-3
2461,Lages Airport,Lajes,Brazil,LAJ,SBLJ,-27.78210068,-50.28150177,3065,-3
2462,Lins Airport,Lins,Brazil,LIP,SBLN,-21.66399956,-49.73049927,1559,-3
2463,Governador José Richa Airport,Londrina,Brazil,LDB,SBLO,-23.33359909,-51.13010025,1867,-3
2464,Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,LAZ,SBLP,-13.26210022,-43.40810013,1454,-3
2465,Lagoa Santa Airport,Lagoa Santa,Brazil,\N,SBLS,-19.66160011,-43.89640045,2795,-3
2466,João Correa da Rocha Airport,Maraba,Brazil,MAB,SBMA,-5.368589878,-49.13800049,357,-3
2467,Monte Dourado Airport,Almeirim,Brazil,MEU,SBMD,-0.889839,-52.6022,677,-3
2468,Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,MGF,SBMG,-23.4794445,-52.01222229,1788,-3
2469,Mário Ribeiro Airport,Montes Claros,Brazil,MOC,SBMK,-16.70689964,-43.81890106,2191,-3
2470,Ponta Pelada Airport,Manaus,Brazil,PLL,SBMN,-3.146039963,-59.98630142,267,-4
2471,Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,SBMO,-9.510809898,-35.79169846,387,-3
2472,Alberto Alcolumbre Airport,Macapa,Brazil,MCP,SBMQ,0.050664,-51.07220078,56,-3
2473,Dix-Sept Rosado Airport,Mocord,Brazil,MVF,SBMS,-5.201920032,-37.36429977,76,-3
2474,Campo de Marte Airport,Sao Paulo,Brazil,\N,SBMT,-23.50909996,-46.63779831,2368,-3
2475,Manicoré Airport,Manicore,Brazil,MNX,SBMY,-5.81137991,-61.27830124,174,-4
2476,Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,SBNF,-26.879999,-48.651402,18,-3
2477,Santo Ângelo Airport,Santo Angelo,Brazil,GEL,SBNM,-28.2817,-54.169102,1056,-3
2478,Governador Aluízio Alves International Airport,Natal,Brazil,NAT,SBSG,-5.768056,-35.376111,272,-3
2479,Oiapoque Airport,Oioiapoque,Brazil,OYK,SBOI,3.855489969,-51.7969017,63,-3
2480,Salgado Filho Airport,Porto Alegre,Brazil,POA,SBPA,-29.99440002,-51.17139816,11,-3
2481,Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,PHB,SBPB,-2.893749952,-41.73199844,16,-3
2482,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Pocos De Caldas,Brazil,POO,SBPC,-21.84300041,-46.56790161,4135,-3
2483,Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,SBPF,-28.243999,-52.326599,2376,-3
2484,João Simões Lopes Neto International Airport,Pelotas,Brazil,PET,SBPK,-31.718399,-52.327702,59,-3
2485,Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,SBPL,-9.362409592,-40.56909943,1263,-3
2486,Porto Nacional Airport,Porto Nacional,Brazil,PNB,SBPN,-10.71940041,-48.39970016,870,-3
2487,Ponta Porã Airport,Ponta Pora,Brazil,PMG,SBPP,-22.5496006,-55.70259857,2156,-4
2488,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,PVH,SBPV,-8.709289551,-63.90230179,290,-4
2489,Plácido de Castro Airport,Rio Branco,Brazil,RBR,SBRB,-9.868888855,-67.89805603,633,-5
2490,Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,SBRF,-8.126489639,-34.92359924,33,-3
2491,Rio Grande,Rio Grande,Brazil,RIG,SBRG,-32.082617,-52.166542,27,-3
2492,Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,SBRJ,-22.91049957,-43.1631012,11,-3
2493,Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,SBRP,-21.13638878,-47.77666855,1806,-3
2494,Santa Cruz Air Force Base,Rio De Janeiro,Brazil,SNZ,SBSC,-22.9324,-43.719101,10,-3
2495,Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-23.22920036,-45.86149979,2120,-3
2496,Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,SBSL,-2.58536005,-44.23410034,178,-3
2497,Congonhas Airport,Sao Paulo,Brazil,CGH,SBSP,-23.62611008,-46.65638733,2631,-3
2498,Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.8166008,-49.40650177,1784,-3
2499,Base Aérea de Santos Airport,Santos,Brazil,SSZ,SBST,-23.92805672,-46.29972076,10,-3
2500,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,SBSV,-12.9086113,-38.32249832,64,-3
2501,Trombetas Airport,Oriximina,Brazil,TMT,SBTB,-1.489599943,-56.39680099,287,-3
2502,Senador Petrônio Portela Airport,Teresina,Brazil,THE,SBTE,-5.059939861,-42.82350159,219,-3
