1211,11050,Arm-Aero,\N,,RMO,ARM-AERO,Armenia,N
1212,3858,Air Max,\N,,RMX,AEROMAX,Bulgaria,N
1213,13574,Air Salone,\N,20,RNE,AIR SALONE,Sierra Leone,Y
1214,5259,Aeronem Air Cargo,\N,,RNM,AEROMNEM,Ecuador,N
1215,5278,Air Cargo Masters,\N,,RNR,RUNNER,United States,N
1216,7103,Armavia,\N,U8,RNV,ARMAVIA,Armenia,Y
1217,10533,Aeroeste,\N,,ROE,ESTE-BOLIVIA,Bolivia,N
1218,10379,Aero Gen,\N,,ROH,AEROGEN,Mexico,N
1219,2174,Avior Airlines,\N,,ROI,AVIOR,Venezuela,N
1220,1480,Aeroel Airways,\N,,ROL,AEROEL,Israel,N
1221,4751,Aeromar,\N,BQ,ROM,BRAVO QUEBEC,Dominican Republic,N
1222,9148,Aeroitalia,\N,,ROO,AEROITALIA,Italy,N
1223,10461,Aerodan,\N,,ROD,AERODAN,Mexico,N
1224,3684,AeroRep,\N,P5,RPB,AEROREPUBLICA,Colombia,Y
1225,9152,Aerolineas Del Pacifico,\N,,RPC,AEROPACSA,Ecuador,N
1226,2740,Aero Roca,\N,,RRC,AEROROCA,Mexico,N
1227,1052,Aerotransportes Internacionales De Torreon,\N,,RRE,AERO TORREON,Mexico,N
1228,321,Acvila Air-Romanian Carrier,\N,,RRM,AIR ROMANIA,Romania,N
1229,13966,Aerolineas Ejecutivas Tarascas,\N,,RSC,TARASCAS,Mexico,N
1230,13117,Aero-Service,\N,BF,RSR,CONGOSERV,Republic of the Congo,Y
1231,7264,Aerosur,\N,5L,RSU,AEROSUR,Bolivia,Y
1232,10716,Aeronorte,\N,,RTE,LUZAVIA,Portugal,Y
1233,1067,Artis,\N,,RTH,ARTHELICO,France,N
1234,3821,Arhabaev Tourism Airlines,\N,,RTO,ARTOAIR,Kazakhstan,N
1235,11012,Air Turquoise,\N,,RTQ,TURQUOISE,France,N
1236,8866,Aerotucan,\N,,RTU,AEROTUCAN,Mexico,N
1237,4880,Air Anastasia,\N,,RUD,ANASTASIA,Ukraine,N
1238,10289,Air Rum,\N,,RUM,AIR RUM,Sierra Leone,N
1239,5776,ACT Havayollari,\N,,RUN,CARGO TURK,Turkey,N
1240,11012,Air VIP,\N,,RVP,AEROVIP,Portugal,N
1241,8076,Aircompany Veteran,\N,,RVT,AIR-VET,Armenia,N
1242,10161,Alliance Express Rwanda,\N,,RWB,,Rwanda,N
1243,6144,Arrow Ecuador Arrowec,\N,,RWC,ARROWEC,Ecuador,N
1244,11048,Aerogroup 98 Limited,\N,,RWY,TYNWALD,United Kingdom,N
1245,701,Aeroxtra,\N,,RXT,AERO-EXTRA,Mexico,N
1246,631,Express Air Charter,\N,,RXX,REX AIR,Canada,N
1247,7924,Air Whitsunday,\N,,RWS,,Australia,N
1248,1239,Aero Zambia,\N,,RZL,AERO ZAMBIA,Zambia,N
1249,3921,Aero Zano,\N,,RZN,ZANO,Mexico,N
1250,2096,Anoka Air Charter,\N,,RZZ,RED ZONE,United States,N
1251,7862,Aerosaab,\N,,SBH,AEROSAAB,Mexico,N
1252,12836,Associated Aviation,\N,,SCD,ASSOCIATED,Nigeria,N
1253,10959,American Jet International,\N,,SCM,SCREAMER,United States,N
1254,235,Air Santo Domingo,\N,EX,SDO,AERO DOMINGO,Dominican Republic,N
1255,3848,Aero Sudpacifico,\N,,SDP,SUDPACIFICO,Mexico,N
1256,2777,Aero Servicios Ejecutivas Del Pacifico,\N,,SEF,SERVIPACIFICO,Mexico,N
1257,1041,Aero California,\N,JR,SER,AEROCALIFORNIA,Mexico,N
1258,12098,A-Safar Air Services,\N,,SFM,AIR SAFAR,Nigeria,N
1259,9196,Aerosegovia,\N,,SGV,SEGOVIA,Nicaragua,N
1260,3734,Airshare Holdings,\N,,SHH,AIRSHARE,United Kingdom,N
1261,651,Aerosiyusa,\N,,SIY,SIYUSA,Mexico,N
1262,349,Aero Silza,\N,,SIZ,AEROSILZA,Mexico,N
1263,3363,Air San Juan,\N,,SJN,SAN JUAN,United States,N
1264,9673,Aero-North Aviation Services,\N,,SKP,SKIPPER,Canada,N
1265,4588,Aero Sami,\N,,SMI,SAMI,Mexico,N
1266,122,Avient Aviation,\N,Z3,SMJ,AVAVIA,Zimbabwe,Y
1267,4166,Aerolineas Sol,\N,,SOD,ALSOL,Mexico,N
1268,6698,Air Soleil,\N,,SOE,AIR SOLEIL,Mauritania,N
1269,6331,Aero Soga,\N,,SOG,AEROSOGA,Guinea-Bissau,N
1270,6756,Airspeed Aviation,\N,,SPD,SPEEDLINE,Canada,N
1271,1110,Air Service,\N,M3,SPJ,AIR SKOPJE,Macedonia,N
1272,11009,Aeroservicios Ejecutivos Del Pacifico,\N,,SPO,EJECTUIV PACIFICO,Mexico,N
1273,1692,Asian Aerospace Service,\N,,SPY,THAI SPACE,Thailand,N
1274,3284,Airworld,\N,,SPZ,SPEED SERVICE,South Africa,N
1275,12472,Alsaqer Aviation,\N,,SQR,ALSAQER AVIATION,Libya,N
1276,10290,Air Safaris and Services,\N,,SRI,AIRSAFARI,New Zealand,N
1277,4944,Aero Servicio Corporativo,\N,,SRV,SERVICORP,Mexico,N
1278,2627,Air Sultan,\N,,SSL,SIERRA SULTAN,Sierra Leone,N
1279,7533,Aero 1 Pro-Jet,\N,,SSM,RAPID,Canada,N
1280,4584,Airquarius Air Charter,\N,,SSN,SUNSTREAM,South Africa,N
1281,3010,Aeropac,\N,,STK,SAT PAK,United States,N
1282,5197,Air St. Thomas,\N,,STT,PARADISE,United States,N
1283,5318,Aerolineas Del Sureste,\N,,SUE,AEROSURESTE,Mexico,N
1284,7102,Aerial Surveys (1980) Limited,\N,,SUY,SURVEY,New Zealand,N
1285,489,Air Slovakia,\N,GM,SVK,SLOVAKIA,Slovakia,N
1286,8965,Adler Aviation,\N,,SWH,SHOCKWAVE,Canada,N
1287,5366,Aircompany Yakutia,\N,R3,SYL,AIR YAKUTIA,Russia,Y
1288,10363,Aerosud Aviation,\N,,SYT,SKYTRACK,South Africa,N
1289,12707,Aeroservicios de La Costa,\N,,TAA,AERO COSTA,Mexico,N
1290,7707,Aeromar,\N,VW,TAO,TRANS-AEROMAR,Mexico,Y
1291,5521,Aerotrebol,\N,,TBL,AEROTREBOL,Mexico,N
1292,12390,Aero Taxi de Los Cabos,\N,,TBO,AERO CABOS,Mexico,N
1293,8948,Air Turks and Caicos,\N,JY,TCI,KERRMONT,Turks and Caicos Islands,N
1294,4624,Aerotranscolombina de Carga,\N,,TCO,TRANSCOLOMBIA,Colombia,N
1295,1585,Air Cargo Express,\N,,TDG,TURBO DOG,United States,N
1296,10527,Atlas Helicopters,\N,,TDT,TRIDENT,United Kingdom,N
1297,4180,Air Today,\N,,TDY,AIR TODAY,United States,N
1298,1223,Aero Servicios Azteca,\N,,TED,AEROAZTECA,Mexico,N
1299,10133,Arkefly,\N,OR,TFL,ARKEFLY,Netherlands,Y
1300,5985,Antair,\N,,TIR,ANTAIR,Mexico,N
1301,12808,Atlantique Air Assistance,\N,,TLB,TRIPLE-A,France,N
1302,13154,Aero Taxi Autlan,\N,,TLD,AEREO AUTLAN,Mexico,N
1303,13061,Aero Util,\N,,TLE,AEROUTIL,Mexico,N
1304,4683,Aero Toluca Internactional,\N,,TLU,AEROTOLUCA,Mexico,N
1305,11899,Aero Taxi del Centro de Mexico,\N,,TME,TAXICENTRO,Mexico,N
1306,283,Aerotropical,\N,,TOC,TROPICMEX,Mexico,N
1307,831,Air Tomisko,\N,,TOH,TOMISKO CARGO,Serbia,N
1308,7982,Airlines PNG,\N,CG,TOK,BALUS,Papua New Guinea,Y
1309,4247,Aero Tanala,\N,,TON,AEROTANALA,Mexico,N
1310,5669,Aero Tropical,\N,,TPB,AERO TROPICAL,Angola,N
1311,1055,Air Cal,\N,TY,TPC,AIRCAL,France,N
1312,116,Air Horizon,\N,,TPK,TCHAD-HORIZON,Chad,N
1313,8906,Aero Taxi del Potosi,\N,,TPO,TAXI-POTOSI,Mexico,N
1314,629,Aeroturquesa,\N,,TQS,AEROTURQUESA,Mexico,N
1315,7462,Airmark Aviation,\N,,TRH,TRANSTAR,United States,N
1316,8237,AirTran Airways,\N,FL,TRS,CITRUS,United States,Y
1317,12575,Air Transat,\N,TS,TSC,TRANSAT,Canada,Y
1318,5764,airtransse,\N,,TSQ,AIRTRA,Japan,N
1319,9819,Aerolineas Turisticas del Caribe,\N,,TTB,AERO TURISTICAS,Mexico,N
1320,8701,Avcenter,\N,,TTE,TETON,United States,N
1321,1252,Air Tungaru,\N,,TUN,TUNGARU,Kiribati,N
1322,8198,Avialeasing Aviation Company,\N,EC,TWN,TWINARROW,Uzbekistan,Y
1323,8141,Aerotaxis del Noroeste,\N,,TXD,TAXI OESTE,Mexico,N
1324,7380,Aerotaxis Alfe,\N,,TXF,ALFE,Mexico,N
1325,307,Aereotaxis,\N,,TXI,AEREOTAXIS,Mexico,N
1326,8574,Tyrolean Airways,\N,VO,TYR,TYROLEAN,Austria,Y
1327,3246,Aero Tomza,\N,,TZA,AERO TOMZA,Mexico,N
1328,11297,Air Zambezi,\N,,TZT,ZAMBEZI,Zimbabwe,N
1329,7262,Afra Airlines,\N,,UAG,AFRALINE,Ghana,N
1330,6605,Aerostar Airlines,\N,,UAR,AEROSTAR,Ukraine,N
1331,10112,Air Division of the Eastern Kazakhstan Region,\N,,UCK,GALETA,Kazakhstan,N
1332,12109,Aero-Charter Ukraine,\N,DW,UCR,CHARTER UKRAINE,Ukraine,N
1333,12225,Air LA,\N,,UED,AIR L-A,United States,N
1334,12450,Air Ukraine,\N,6U,UKR,AIR UKRAINE,Ukraine,N
1335,9276,Air Umbria,\N,,UMB,AIR UMBRIA,Italy,N
1336,6624,Atuneros Unidos de California,\N,,UND,ATUNEROS UNIDOS,Mexico,N
1337,12506,Aeroclub Flaps,\N,,FLP,AEROCLUB FLAPS,Spain,N
1338,12870,Aerolineas Galapagos (Aerogal),\N,2K,GLG,AEROGAL,Ecuador,Y
1339,8598,Air Castle Corporation / Global Airways,\N,,GLB,GLO-AIR,United States,N
1340,6654,Alrosa Mirny Air Enterprise,\N,6R,DRU,MIRNY,Russia,Y
1341,2985,Bearing Supplies Limited,\N,,PVO,PROVOST,United Kingdom,N
1342,2752,Balkan Agro Aviation,\N,,BAA,BALKAN AGRO,Bulgaria,N
1343,4228,Bahrain Air BSC (Closed),\N,,BAB,AWAL,Bahrain,N
1344,1152,BAC Leasing Limited,\N,,BAC, ,United Kingdom,N
1345,6350,BAE Systems,\N,,BAE,FELIX,United Kingdom,N
1346,8348,Belgian Air Force,\N,,BAF,BELGIAN AIRFORCE,Belgium,N
1347,12816,Baker Aviation,\N,8Q,BAJ,BAKER AVIATION,United States,N
1348,4493,Blackhawk Airways,\N,,BAK,BLACKHAWK,United States,N
1349,13947,Britannia Airways,\N,,BAL,BRITANNIA,United Kingdom,N
1350,5976,Business Air Services,\N,,BAM,BUSINESS AIR,Canada,N
1351,5354,British Antarctic Survey,\N,,BAN,PENGUIN,United Kingdom,N
1352,7,Bradly Air (Charter) Services,\N,,BAR,BRADLEY,Canada,N
1353,13777,Bissau Airlines,\N,,BAU,AIR BISSAU,Guinea-Bissau,N
1354,2844,Bay Aviation Ltd,\N,,BAV,BAY AIR,Bangladesh,N
1355,12892,British Airways,\N,BA,BAW,SPEEDBIRD,United Kingdom,Y
1356,12836,Best Aero Handling Ltd,\N,,BAX,,Russia,N
1357,7242,Bayon Airlines,\N,,BAY,BAYON,Cambodia,N
1358,10679,Bannert Air,\N,,BBA,BANAIR,Austria,N
1359,13326,Biman Bangladesh Airlines,\N,BG,BBC,BANGLADESH,Bangladesh,Y
1360,1336,Bluebird Cargo,\N,BF,BBD,BLUE CARGO,Iceland,N
1361,3900,Beibars CJSC,\N,,BBS,BEIBARS,Kazakhstan,N
1362,3910,Bravo Airlines,\N,,BBV,BRAVO EUROPE,Spain,N
1363,467,Blue Bird Aviation,\N,,BBZ,COBRA,Kenya,N
1364,2171,BACH Flugbetriebsges,\N,B4,BCF,BACH,Austria,N
1365,6205,Blue Islands,\N,,BCI,BLUE ISLAND,United Kingdom,N
1366,3971,British Caribbean Airways,\N,,BCL,,United Kingdom,N
1367,1305,British Charter,\N,,BCR,BACKER,United Kingdom,N
1368,3499,BCT Aviation,\N,,BCT,BOBCAT,United Kingdom,N
1369,10167,Business Aviation Center,\N,,BCV,BUSINESS AVIATION,Ukraine,N
1370,12266,Blue Dart Aviation,\N,BZ,BDA,BLUE DART,India,N
1371,8970,B&H Airlines,\N,JA,BON,Air Bosna,Bosnia and Herzegovina,N
1372,8240,Bissau Discovery Flying Club,\N,,BDF,BISSAU DISCOVERY,Guinea-Bissau,N
1373,979,Belgian Army,\N,,AYB,BELGIAN ARMY,Belgium,N
1374,365,Badr Airlines,\N,,BDR,BADR AIR,Sudan,N
1375,5766,Best Aviation Ltd,\N,,BEA,BEST AIR,Bangladesh,N
1376,5472,Belgorod Aviation Enterprise,\N,,BED,BELOGORYE,Russia,N
1377,6605,Bar Harbor Airlines,\N,,AJC,BAR HARBOR,United States,N
1378,7656,Balear Express,\N,,BEF,BALEAR EXPRESS,Spain,N
1379,9413,Bel Air Helicopters,\N,,BEH,BLUECOPTER,Denmark,N
1380,8474,Berkut Air,\N,,BEK,BERKUT,Kazakhstan,N
1381,9450,BETA - Brazilian Express Transportes Aereos,\N,,BET,BETA CARGO,Brazil,N
1382,7425,Basler Flight Service,\N,,BFC,BASLER,United States,N
1383,12136,Bear Flight,\N,,BFG,BEARFLIGHT,Sweden,N
1384,10784,Buffalo Airways,\N,J4,BFL,BUFFALO,Canada,N
1385,9020,Bombardier,\N,,BFO,BOMBARDIER,Canada,N
1386,8503,Burkina Airlines,\N,,BFR,BURKLINES,Burkina Faso,N
1387,6012,Business Flight Sweden,\N,,BFS,BUSINESS FLIGHT,Sweden,N
1388,13921,Bahrain Defence Force,\N,,BFW,SUMMAN,Bahrain,N
1389,5246,BH Air,\N,,BGH,BALKAN HOLIDAYS,Bulgaria,N
1390,1712,British Gulf International,\N,,BGI,BRITISH GULF,S,N
1391,10913,British Gulf International-Fez,\N,,BGK,GULF INTER,Kyrgyzstan,N
1392,3034,Benin Golf Air,\N,A8,BGL,BENIN GOLF,Benin,N
1393,8780,Bugulma Air Enterprise,\N,,BGM,BUGAVIA,Russia,N
1394,3542,Budget Air Bangladesh,\N,,BGR,BUDGET AIR,Bangladesh,N
1395,3851,Bergen Air Transport,\N,,BGT,BERGEN AIR,Norway,N
1396,11070,Buddha Air,\N,,BHA,BUDDHA AIR,Nepal,N
1397,12077,Balkh Airlines,\N,,BHI,SHARIF,Afghanistan,N
1398,3736,Bristow Helicopters,\N,,BHL,BRISTOW,United Kingdom,N
1399,10479,Bristow Helicopters Nigeria,\N,,BHN,BRISTOW HELICOPTERS,Nigeria,N
1400,334,Bhoja Airlines,\N,,BHO,BHOJA,Pakistan,N
1401,6439,Belair Airlines,\N,4T,BHP,BELAIR,Switzerland,Y
1402,11095,Bighorn Airways,\N,,BHR,BIGHORN AIR,United States,N
1403,2432,Bahamasair,\N,UP,BHS,BAHAMAS,Bahamas,Y
1404,1633,Bright Air,\N,,BHT,BRIGHTAIR,Netherlands,N
1405,9542,Bringer Air Cargo Taxi Aereo,\N,E6,,,Brazil,N
1406,11139,Balkan Bulgarian Airlines,\N,LZ,,,,Y
1407,11113,BA Connect,\N,TH,,,United Kingdom,N
1408,7932,Bosphorus European Airways,\N,,BHY,BOSPHORUS,Turkey,N
1409,13244,Binair,\N,,BID,BINAIR,Germany,N
1410,12951,Big Island Air,\N,,BIG,BIG ISLE,United States,N
1411,3261,British International Helicopters,\N,BS,BIH,BRINTEL,United Kingdom,Y
1412,8213,Billund Air Center,\N,,BIL,BILAIR,Denmark,N
1413,263,Boise Interagency Fire Center,\N,,BIN,BISON-AIR,United States,N
1414,10338,Bird Leasing,\N,,BIR,BIRD AIR,United States,N
1415,12248,Bizjet Ltd,\N,,BIZ,BIZZ,United Kingdom,N
1416,8825,Baja Air,\N,,BJA,BAJA AIR,Mexico,N
1417,404,Baltic Jet Aircompany,\N,,BJC,BALTIC JET,Latvia,N
1418,1196,Business Jet Solutions,\N,,BJS,SOLUTION,United States,N
1419,10334,Bankair,\N,B4,BKA,BANKAIR,United States,N
1420,2001,BF-Lento OY,\N,,BKF,BAKERFLIGHT,Finland,Y
1421,6703,Barken International,\N,,BKJ,BARKEN JET,United States,N
1422,890,Bangkok Airways,\N,PG,BKP,BANGKOK AIR,Thailand,Y
1423,4145,Bukovyna,\N,,BKV,BUKOVYNA,Ukraine,N
1424,6344,Blue Bird Aviation,\N,,BLB,BLUEBIRD SUDAN,Sudan,N
1425,1244,Bellesavia,\N,,BLC,BELLESAVIA,Belarus,N
1426,3243,Blue Line,\N,,BLE,BLUE BERRY,France,N
1427,5487,Blue1,\N,KF,BLF,BLUEFIN,Finland,Y
1428,2441,Belgavia,\N,,BLG,BELGAVIA,Belgium,N
1429,2873,Blue Horizon Travel Club,\N,,BLH,BLUE HORIZON,United States,N
1430,7037,Blue Jet,\N,,BLJ,BLUEWAY,Spain,N
1431,10619,Baltic Airlines,\N,,BLL,BALTIC AIRLINES,Russia,Y
1432,1498,Blue Airways,\N,,BLM,BLUE ARMENIA,Armenia,N
1433,831,Bali International Air Service,\N,,BLN,BIAR,Indonesia,N
1434,7768,Bearskin Lake Air Service,\N,JV,BLS,BEARSKIN,Canada,Y
1435,2793,Baltic Aviation,\N,,BLT,BALTAIR,United States,N
1436,938,Bellview Airlines,\N,B3,BLV,BELLVIEW AIRLINES,Nigeria,Y
1437,5208,bmi,bmi British Midland,BD,BMA,MIDLAND,United Kingdom,Y
1438,1623,British Medical Charter,\N,,BMD,BRITISH MEDICAL,United Kingdom,N
1439,1550,Briggs Marine Environmental Services,\N,,BME,BRIGGS,United Kingdom,N
1440,5947,Bristow Masayu Helicopters,\N,,BMH,MASAYU,Indonesia,N
1441,9247,bmibaby,\N,WW,BMI,BABY,United Kingdom,Y
1442,6159,Bemidji Airlines,\N,CH,BMJ,BEMIDJI,United States,Y
1443,13885,Bismillah Airlines,\N,5Z,BML,BISMILLAH,Bangladesh,N
1444,12638,Bowman Aviation,\N,,BMN,BOWMAN,United States,N
1445,9620,British Midland Regional,\N,,BMR,,United Kingdom,Y
1446,3651,BMW,\N,,BMW,BMW-FLIGHT,Germany,N
1447,452,Banco de Mexico,\N,,BMX,BANXICO,Mexico,N
1448,689,Bond Offshore Helicopters,\N,,BND,BOND,United Kingdom,N
1449,5645,Benina Air,\N,,BNE,BENINA AIR,Libya,N
1450,939,BN Group Limited,\N,,BNG,VECTIS,United Kingdom,N
1451,3039,Blue Nile Ethiopia Trading,\N,,BNL,NILE TRADING,Ethiopia,N
1452,10551,Bonair Aviation,\N,,BNR,BONAIR,Canada,N
1453,12466,Bancstar - Valley National Corporation,\N,,BNS,BANCSTAR,United States,N
1454,9014,Bentiu Air Transport,\N,,BNT,BENTIU AIR,Sudan,N
1455,10058,Benane Aviation Corporation,\N,,BNV,BENANE,Mauritania,N
1456,5213,British North West Airlines,\N,,BNW,BRITISH NORTH,United Kingdom,N
1457,5802,Boniair,\N,,BOA,KUMANOVO,Macedonia,N
1458,4036,Bond Air Services,\N,,BOD,UGABOND,Uganda,N
1459,8517,Boeing,\N,,BOE,BOEING,United States,N
1460,8744,Bordaire,\N,,BOF,BORDAIR,Canada,N
1461,12906,Bookajet Limited,\N,,BOO,BOOKAJET,United Kingdom,N
1462,5938,Bouraq Indonesia Airlines,\N,BO,BOU,BOURAQ,Indonesia,N
1463,9537,Blue Panorama Airlines,\N,BV,BPA,BLUE PANOROMA,Italy,Y
1464,4107,Berkhut ZK,\N,,BPK,VENERA,Kazakhstan,N
1465,6738,Bundepolizei-Fliegertruppe,\N,,BPO,PIROL,Germany,N
1466,2143,Budapest Aircraft Services/Manx2,\N,,BPS,BASE,Hungary,Y
1467,5823,Bonus Aviation,\N,,BPT,BONUS,United Kingdom,N
1468,3172,British Petroleum Exploration,\N,,BPX,,Colombia,N
1469,5191,BRA-Transportes Aereos,\N,7R,BRB,BRA-TRANSPAEREOS,Brazil,N
1470,4879,Brock Air Services,\N,,BRD,BROCK AIR,Canada,N
1471,10470,Breeze Ltd,\N,,BRE,AVIABREEZE,Ukraine,N
1472,4020,Bering Air,\N,8E,BRG,BERING AIR,United States,Y
1473,585,Briansk State Air Enterprise,\N,,BRK,BRIANSK-AVIA,Russia,N
1474,6924,Branson Airlines,\N,,BRN,BRANSON,United States,N
1475,588,BASE Regional Airlines,\N,,BRO,COASTRIDER,Netherlands,N
1476,9001,Brazilian Air Force,\N,,BRS,BRAZILIAN AIR FORCE,Brazil,Y
1477,1161,British Regional Airlines,\N,,BRT,BRITISH,United Kingdom,N
1478,13873,Belavia Belarusian Airlines,\N,B2,BRU,BELARUS AVIA,Belarus,Y
1479,4359,Bravo Air Congo,\N,K6,BRV,BRAVO,Democratic Republic of the Congo,N
1480,8305,Bright Aviation Services,\N,,BRW,BRIGHT SERVICES,Bulgaria,N
1481,10162,Braniff International Airways,\N,BN,BNF,Braniff,United States,N
1482,13421,Buffalo Express Airlines,\N,,BRX,BUFF EXPRESS,United States,N
1483,3318,Burundayavia,\N,,BRY,BURAIR,Kazakhstan,N
1484,5973,Bistair - Fez,\N,,BSC,BIG SHOT,Kyrgyzstan,N
1485,1192,Blue Star Airlines,\N,,BSD,AIRLINES STAR,Mexico,N
1486,12865,Brasair Transportes Aereos,\N,,BSI,BRASAIR,Brazil,N
1487,3681,Blue Swann Aviation,\N,,BSJ,BLUE SWANN,United Kingdom,N
1488,6210,Blue Sky Aviation,\N,,BSM,,Lebanon,N
1489,9401,Bissau Aero Transporte,\N,,BSS,BISSAU AIRSYSTEM,Guinea-Bissau,N
1490,6782,Best Air,\N,,BST,TUNCA,Turkey,N
1491,219,Blue Sky Airways,\N,,BSW,SKY BLUE,Czech Republic,N
1492,6803,Big Sky Airlines,\N,GQ,BSY,BIG SKY,United States,N
1493,4,BAL Bashkirian Airlines,\N,V9,BTC,BASHKIRIAN,Russia,N
1494,14027,Baltijas Helicopters,\N,,BTH,BALTIJAS HELICOPTERS,Latvia,N
1495,13249,Baltyka,\N,,BTK,BALTYKA,Ukraine,N
1496,11096,Baltia Air Lines,\N,,BTL,BALTIA FLIGHT,United States,N
1497,14091,Botir-Avia,\N,,BTR,BOTIR-AVIA,Kyrgyzstan,N
1498,11494,Business Express,\N,,GAA,BIZEX,United States,N
1499,2187,BT-Slavuta,\N,,BTT,BEETEE-SLAVUTA,Ukraine,N
1500,392,Metro Batavia,\N,7P,BTV,BATAVIA,Indonesia,Y
1501,6743,Bulgarian Air Charter,\N,,BUC,BULGARIAN CHARTER,Bulgaria,N
1502,13360,Blue Airlines,\N,,BUL,BLUE AIRLINES,Democratic Republic of the Congo,N
1503,5330,Buryat Airlines Aircompany,\N,,BUN,BURAL,Russia,N
1504,3376,Buzz Stansted,\N,,BUZ,BUZZ,United Kingdom,N
1505,11862,Buffalo Airways,\N,,BVA,BUFFALO AIR,United States,N
1506,6053,Bulgarian Aeronautical Centre,\N,,BVC,BULGARIAN WINGS,Bulgaria,N
1507,3169,Baron Aviation Services,\N,,BVN,SHOW-ME,United States,N
1508,5979,Berjaya Air,\N,J8,BVT,BERJAYA,Malaysia,Y
1509,3200,Bellview Airlines,\N,,BVU, Sierra Leone,,N
1510,3136,Blue Wings,\N,QW,BWG,BLUE WINGS,Germany,Y
1511,12987,Blue Wing Airlines,\N,,BWI,BLUE TAIL,Suriname,N
1512,8812,BWA (2002) Ltd,\N,,BWL,BRITWORLD,United Kingdom,N
1513,5669,Bahrain Executive Air Services,\N,,BXA,BEXAIR,Bahrain,N
1514,1516,Bar XH Air,\N,,BXH,PALLISER,Canada,N
1515,11171,Brussels International Airlines,\N,,BXI,XENIA,Belgium,N
1516,8451,BAX Global,\N,8W,,,,N
1517,1835,Redding Aero Enterprises,\N,,BXR,BOXER,United States,N
1518,10948,Berry Aviation,\N,,BYA,BERRY,United States,N
1519,758,Bylina Joint-Stock Company,\N,,BYL,BYLINA,Russia,N
1520,4603,Berytos Airlines,\N,,BYR,,Lebanon,N
1521,1894,Bayu Indonesia Air,\N,BM,BYE,BAYU,Indonesia,N
1522,6586,Bizair Fluggesellschaft,\N,,BZA,BERLIN BEAR,Germany,N
1523,7254,Brit Air,\N,DB,BZH,BRITAIR,France,Y
1524,2593,Butane Buzzard Aviation Corporation,\N,,BZZ,BUZZARD,United Kingdom,N
1525,12030,Business Flight Salzburg,\N,,AUJ,AUSTROJET,Austria,N
1526,2314,BKS Air (Rivaflecha),\N,,CKM,COSMOS,Spain,N
1527,9688,Bristol Flying Centre,\N,,CLF,CLIFTON,United Kingdom,N
1528,4164,Barnes Olsen Aeroleasing,\N,,CLN,SEELINE,United Kingdom,N
1529,13999,Baltimore Air Transport,\N,,CPJ,CORPJET,United States,N
1530,13950,Boston-Maine Airways,\N,E9,CXS,CLIPPER CONNECTION,United States,N
1531,8216,Brussels Airlines,SN Brussels Airlines,SN,DAT,BEE-LINE,Belgium,Y
1532,6476,Baltimore Airways,\N,,EAH,EASTERN,United States,N
1533,7573,Bond Aviation,\N,,EBA,BOND AVIATION,Italy,N
1534,10589,Brazilian Army Aviation,\N,,EXB,BRAZILIAN ARMY,Brazil,N
1535,4522,Business Express Delivery,\N,,EXP,EXPRESS AIR,Canada,N
1536,1469,Bel Limited,\N,,FOS,,Russia,N
1537,12859,Bangkok Aviation Center,\N,,HAW,THAI HAWK,Thailand,N
1538,5035,Benair,\N,,HAX,SCOOP,Norway,N
1539,6426,Binter Canarias,\N,NT,IBB,,Spain,Y
1540,6263,Bonyad Airlines,\N,,IRJ,BONYAD AIR,Iran,N
1541,6480,Burundaiavia,\N,,IVR,RERUN,Kazakhstan,N
1542,5575,Blue Air,\N,0B,JOR,BLUE TRANSPORT,Romania,Y
1543,11637,British Mediterranean Airways,\N,KJ,LAJ,BEE MED,United Kingdom,Y
1544,12062,Belle Air,\N,,LBY,ALBAN-BELLE,Albania,N
1545,2884,Blom Geomatics,\N,,LED,SWEEPER,Norway,N
1546,6243,Benin Littoral Airways,\N,,LTL,LITTORAL,Benin,N
1547,9021,Bombardier Business Jet Solutions,\N,,LXJ,FLEXJET,United States,N
1548,8163,Bulgaria Air,\N,FB,LZB,FLYING BULGARIA,Bulgaria,Y
1549,13622,Brazilian Navy Aviation,\N,,MBR,BRAZILIAN NAVY,Brazil,N
1550,6417,Barents AirLink,\N,8N,NKF,NORDFLIGHT,Sweden,Y
1551,11134,Belgian Navy,\N,,NYB,BELGIAN NAVY,Belgium,N
1552,4510,Bakoji Airlines Services,\N,,OGJ,BAKO AIR,Nigeria,N
1553,1075,Benders Air,\N,,PEB,PALEMA,Sweden,N
1554,10995,Balmoral Central Contracts,\N,,PNT,PORTNET,South Africa,N
1555,2763,BGB Air,\N,,POI,BOJBAN,Kazakhstan,N
1556,11036,Butte Aviation,\N,,PPS,PIPESTONE,United States,N
1557,7620,Bond Air Services,\N,,RHD,RED HEAD,United Kingdom,N
1558,9994,Business Airfreight,\N,,RLR,RATTLER,United States,N
1559,11052,BAC Express Airlines,\N,,RPX,RAPEX,United Kingdom,N
1560,13986,Boscombe Down DERA (Formation),\N,,RRS,BLACKBOX,United Kingdom,N
1561,9432,Business Jet Sweden,\N,,SCJ,SCANJET,Sweden,N
1562,6082,British Airways Shuttle,\N,,SHT,SHUTTLE,United Kingdom,N
1563,1924,British Sky Broadcasting,\N,,SKH,SKYNEWS,United Kingdom,N
1564,1032,Bell Helicopter Textron,\N,,TXB,TEXTRON,Canada,N
1565,10731,Buzzaway Limited,\N,,UKA,UKAY,United Kingdom,N
