21905,01:27,TGU,20:41,ATL,20:44:37
21906,06:46,TLH,09:24,ATL,23:22:59
21907,00:19,TLV,04:24,JFK,06:24:51
21908,06:09,TPA,04:05,ATL,03:04:50
21909,15:54,TPA,00:08,CMH,23:20:15
21910,16:32,TPA,15:30,CVG,17:37:21
21911,03:01,TPA,04:11,DTW,12:45:34
21912,17:00,TPA,11:17,IND,07:15:25
21913,06:34,TPA,15:03,JFK,05:03:29
21914,06:59,TPA,23:45,LAX,11:21:08
21915,12:28,TPA,21:24,LGA,07:50:43
21916,04:07,TPA,12:37,MSP,05:19:19
21917,21:38,TPA,14:18,RDU,10:50:54
21918,21:37,TPE,03:17,LAX,11:29:15
21919,14:39,TPE,14:55,NRT,13:19:25
21920,06:09,TPE,19:01,SFO,03:22:59
21921,03:40,TRI,19:23,ATL,00:24:05
21922,01:01,TUL,08:46,ATL,01:11:52
21923,04:49,TUL,02:51,DTW,19:24:10
21924,10:27,TUL,22:52,MSP,13:47:07
21925,03:54,TUL,14:23,SLC,15:30:53
21926,21:14,TUS,09:48,ATL,01:50:31
21927,12:20,TUS,02:58,MSP,07:12:02
21928,12:08,TUS,13:29,SLC,10:36:25
21929,17:24,TVC,20:32,DTW,19:34:03
21930,21:32,TVC,20:18,MSP,04:32:21
21931,04:26,TWF,05:31,SLC,14:16:31
21932,23:18,TYS,15:48,ATL,04:50:42
21933,07:56,TYS,20:40,DTW,08:06:42
21934,10:20,TYS,15:47,LGA,18:37:15
21935,11:08,TYS,05:59,MSP,18:00:09
21936,03:07,UIO,14:53,ATL,02:53:52
21937,12:28,UVF,12:20,ATL,05:01:32
21938,04:08,VCE,08:24,JFK,13:16:12
21939,10:42,VEL,06:48,SLC,08:10:02
21940,00:35,VLD,06:15,ATL,21:39:42
21941,07:14,VPS,21:14,ATL,05:12:54
21942,22:36,VSA,15:19,MEX,01:00:27
21943,07:28,XNA,01:53,ATL,23:12:46
21944,01:19,XNA,14:20,CVG,13:34:56
21945,16:36,XNA,03:30,DTW,12:22:21
21946,20:36,XNA,15:47,MSP,18:21:21
21947,07:51,YEG,08:18,LAX,09:51:59
21948,15:44,YEG,22:32,MSP,21:28:36
21949,09:02,YHZ,20:53,LGA,22:03:02
21950,06:02,YOW,19:39,DTW,20:52:05
21951,14:05,YQR,14:27,MSP,02:32:36
21952,12:57,YUL,23:19,AMS,01:50:13
21953,00:47,YUL,13:01,ATL,03:00:05
21954,01:07,YUL,19:58,CDG,09:58:13
21955,14:10,YUL,13:26,DTW,15:30:30
21956,10:51,YUL,06:20,JFK,14:14:27
21957,01:10,YUL,01:29,LGA,03:11:12
21958,05:13,YUL,18:43,MSP,04:01:52
21959,07:32,YVR,06:17,AMS,00:30:38
21960,20:34,YVR,21:01,HNL,02:40:48
21961,09:43,YVR,12:57,LAS,16:35:57
21962,23:47,YVR,05:40,MSP,22:11:19
21963,04:38,YVR,21:42,ORD,00:58:20
21964,04:01,YVR,08:02,SEA,14:04:53
21965,04:10,YVR,05:47,SLC,08:17:48
21966,00:44,YVR,05:14,SNA,09:54:28
21967,10:25,YWG,16:03,MSP,04:52:45
21968,12:41,YXE,12:33,MSP,07:03:50
21969,10:17,YYC,17:40,AMS,15:28:17
21970,08:12,YYC,18:14,DFW,16:27:05
21971,09:14,YYC,17:45,JFK,12:17:09
21972,22:51,YYC,15:23,LAS,13:54:32
21973,07:51,YYC,12:22,LAX,15:29:10
21974,15:22,YYC,17:39,MSP,05:09:58
21975,04:06,YYC,07:22,ORD,10:20:14
21976,16:41,YYC,00:53,SLC,15:16:52
21977,06:45,YYZ,00:58,AMS,05:24:14
21978,20:11,YYZ,13:59,ATL,20:29:03
21979,04:32,YYZ,15:54,CDG,04:13:47
21980,21:49,YYZ,03:09,CVG,04:18:51
21981,15:01,YYZ,13:28,DTW,04:40:46
21982,01:26,YYZ,17:27,FCO,20:23:58
21983,21:50,YYZ,15:03,FLL,14:55:44
21984,14:27,YYZ,01:29,JFK,16:35:49
21985,03:56,YYZ,20:04,LAS,01:19:27
21986,03:05,YYZ,06:00,LGA,21:13:17
21987,06:21,YYZ,17:36,MCO,01:11:36
21988,03:41,YYZ,03:25,MSP,19:22:37
21989,04:14,ZRH,20:21,ATL,09:56:36
21990,16:09,ABJ,16:47,COO,12:13:54
21991,07:08,ABJ,09:03,DKR,23:58:56
21992,13:20,BKO,09:46,COO,22:07:36
21993,22:04,BKO,13:01,DKR,10:54:06
21994,07:03,BKO,11:15,OUA,19:39:42
21995,08:16,BRU,01:54,DKR,10:24:08
21996,17:57,CKY,15:00,DKR,01:44:55
21997,09:52,COO,17:31,ABJ,13:55:35
21998,04:07,COO,14:49,BKO,08:57:43
21999,10:51,COO,17:31,DKR,22:16:44
22000,20:40,COO,19:49,DLA,02:41:31
22001,14:03,COO,08:12,LBV,01:22:52
22002,22:21,CSK,16:55,DKR,21:04:18
22003,20:59,DKR,12:18,ABJ,12:41:58
22004,13:42,DKR,01:48,BKO,02:07:36
22005,15:31,DKR,14:14,BRU,21:43:41
22006,12:43,DKR,22:21,CKY,21:40:41
22007,19:05,DKR,05:19,COO,12:25:48
22008,14:15,DKR,22:22,NKC,22:56:13
22009,17:22,DKR,03:54,OXB,11:40:37
22010,09:02,DKR,21:40,RAI,01:00:18
22011,16:10,DKR,02:25,ZIG,10:24:48
22012,18:50,DLA,22:22,COO,14:58:48
22013,11:50,LBV,19:29,COO,13:27:13
22014,11:34,NIM,03:49,OUA,17:13:19
22015,14:48,NKC,11:12,DKR,21:26:44
22016,12:53,OUA,09:55,BKO,07:14:44
22017,03:16,OUA,07:43,NIM,00:52:22
22018,19:01,OXB,05:41,DKR,22:35:47
22019,13:16,RAI,20:18,DKR,03:00:06
22020,09:41,ZIG,02:44,CSK,01:33:30
22021,10:09,ZIG,00:18,DKR,11:06:49
22022,00:15,BZV,08:56,LAD,13:46:28
22023,08:25,CAB,09:21,LAD,18:06:54
22024,02:04,CAB,15:41,SZA,01:05:43
22025,07:55,CBT,00:32,LAD,13:45:25
22026,19:48,CBT,09:30,VPE,07:14:15
22027,02:37,CPT,12:22,LAD,23:08:08
22028,19:26,DXB,05:52,LAD,10:08:42
22029,10:30,GIG,16:02,LAD,18:05:17
22030,02:47,GRU,00:48,LAD,00:38:28
22031,04:48,HAV,21:03,LAD,17:20:43
22032,22:13,HRE,16:17,LUN,22:01:05
22033,10:52,JNB,15:39,LAD,03:59:03
22034,19:33,LAD,02:16,BZV,03:58:24
22035,02:37,LAD,20:04,CAB,05:56:14
22036,14:43,LAD,06:01,CBT,18:58:14
22037,22:34,LAD,07:09,CPT,18:31:25
22038,00:06,LAD,03:15,DXB,08:02:42
22039,15:12,LAD,01:11,GIG,01:00:19
22040,14:14,LAD,13:21,GRU,02:31:08
22041,05:11,LAD,21:42,HAV,19:23:40
22042,07:37,LAD,03:23,HRE,19:36:54
22043,21:44,LAD,09:31,JNB,18:34:29
22044,17:13,LAD,19:17,LIS,20:43:43
22045,23:57,LAD,21:43,LUO,21:20:55
22046,00:20,LAD,03:24,MEG,14:20:14
22047,09:46,LAD,18:44,MSZ,20:57:11
22048,10:55,LAD,19:06,NOV,07:51:00
22049,22:24,LAD,20:31,OPO,17:54:12
22050,18:31,LAD,09:45,PEK,01:17:10
22051,18:10,LAD,07:20,SDD,04:07:28
22052,14:04,LAD,06:58,SPP,20:43:35
22053,13:41,LAD,01:33,SVP,14:20:53
22054,22:28,LAD,19:17,SZA,17:18:19
22055,05:12,LAD,20:29,TMS,20:44:18
22056,20:48,LAD,21:20,VHC,21:44:32
22057,12:45,LAD,12:57,VPE,16:33:24
22058,15:22,LAD,15:35,WDH,18:53:31
22059,23:29,LIS,16:46,LAD,09:10:47
22060,11:03,LUN,13:33,LAD,19:36:17
22061,21:57,LUO,10:56,LAD,11:18:21
22062,00:10,MEG,12:28,LAD,08:39:46
22063,08:42,MEG,04:23,VHC,13:43:22
22064,22:54,MSZ,08:16,LAD,06:50:46
22065,08:41,NOV,20:26,LAD,19:23:23
22066,20:14,NOV,09:37,SPP,11:05:09
22067,20:36,NOV,05:02,VPE,15:11:17
22068,22:00,OPO,00:00,LAD,22:01:32
22069,04:40,PEK,06:08,LAD,16:52:13
22070,02:24,RAI,19:36,TMS,21:43:08
22071,10:52,SDD,09:41,LAD,10:00:17
22072,00:46,SDD,15:07,VPE,17:15:47
22073,19:43,SDD,18:07,WDH,02:29:51
22074,14:30,SPP,06:47,LAD,16:14:51
22075,22:54,SPP,09:06,NOV,08:27:37
22076,22:43,SPP,21:39,VPE,12:27:54
22077,20:25,SVP,07:57,LAD,14:33:02
22078,14:37,SVP,10:39,VPE,01:08:16
22079,09:55,SZA,01:50,CAB,17:05:46
22080,21:32,SZA,18:24,LAD,03:45:36
22081,15:57,TMS,04:04,LAD,23:58:09
22082,04:35,TMS,21:22,RAI,22:47:00
22083,06:58,VHC,20:39,LAD,07:15:20
22084,14:23,VHC,04:47,MEG,19:02:55
22085,12:46,VPE,08:22,CBT,10:48:27
22086,01:23,VPE,08:11,LAD,06:37:49
22087,06:39,VPE,18:52,NOV,13:22:15
22088,18:28,VPE,10:17,SDD,00:14:23
22089,18:11,VPE,17:03,SPP,04:01:46
22090,11:45,VPE,09:06,SVP,10:06:35
22091,00:08,WDH,04:57,LAD,02:56:54
22092,21:39,WDH,02:41,SDD,22:34:35
22093,22:12,AKX,20:18,ALA,15:09:18
22094,07:53,AKX,08:28,DME,08:26:28
22095,20:52,AKX,20:42,SCO,13:23:18
22096,22:25,AKX,09:56,TSE,19:01:40
22097,21:24,ALA,12:10,AKX,04:08:12
22098,12:28,ALA,04:46,CIT,17:38:03
22099,02:34,ALA,12:13,DMB,04:55:48
22100,17:19,ALA,08:06,DZN,19:09:18
22101,07:56,ALA,03:08,KGF,07:00:15
22102,06:54,ALA,12:20,KOV,09:44:25
22103,03:36,ALA,07:19,KSN,13:51:41
22104,01:38,ALA,07:23,PLX,15:09:01
22105,01:10,ALA,08:13,PPK,10:16:13
22106,03:17,ALA,19:16,SCO,12:24:44
22107,18:58,ALA,12:50,TSE,13:26:38
22108,10:55,ALA,21:25,UKK,13:48:10
22109,11:08,ASF,08:46,SCO,12:42:42
22110,06:59,BON,12:04,CUR,02:19:13
22111,03:41,CIT,00:57,ALA,10:38:55
22112,11:57,CIT,13:42,DME,18:14:14
22113,11:31,CIT,19:18,SCO,22:20:29
22114,09:55,CIT,05:01,TSE,15:35:15
22115,06:13,CUR,03:23,BON,12:33:51
22116,17:54,DMB,05:52,ALA,15:58:10
22117,11:24,DMB,23:00,TSE,09:25:12
22118,05:09,DME,09:18,AKX,11:04:16
22119,01:25,DME,13:44,CIT,19:06:54
22120,21:23,DME,09:50,SCO,04:22:50
22121,17:32,DZN,03:26,ALA,23:44:46
22122,16:23,EVN,13:58,SCO,02:04:02
22123,00:19,GUW,17:12,SCO,20:50:17
22124,10:54,GUW,18:13,TSE,11:13:38
22125,03:20,GYD,08:06,SCO,19:50:41
22126,09:46,KGF,07:35,ALA,12:28:01
22127,21:15,KGF,03:21,KZO,12:06:53
22128,04:03,KGF,20:40,UKK,08:29:49
22129,11:03,KOV,04:58,ALA,01:38:12
22130,23:18,KRR,03:56,SCO,10:52:17
22131,14:55,KSN,22:43,ALA,23:56:48
22132,18:56,KZO,12:55,KGF,09:21:23
22133,18:18,KZO,11:54,SCO,21:34:02
22134,17:16,MCX,03:39,SCO,04:11:47
22135,23:38,MRV,01:37,SCO,02:52:27
22136,05:35,PLX,12:07,ALA,04:37:29
22137,12:41,PLX,00:46,TSE,19:12:34
22138,17:15,PLX,17:01,UKK,21:56:15
22139,18:30,PPK,14:46,ALA,21:47:21
22140,23:11,PPK,02:50,TSE,21:55:40
22141,02:18,SCO,00:39,AKX,09:17:10
22142,21:02,SCO,16:49,ALA,20:23:52
22143,00:56,SCO,22:24,ASF,06:35:17
22144,04:30,SCO,17:11,CIT,15:28:38
22145,20:32,SCO,09:56,DME,12:11:10
22146,13:16,SCO,05:57,EVN,16:22:04
22147,14:09,SCO,16:36,GUW,05:10:02
22148,14:26,SCO,04:48,GYD,20:29:32
22149,01:09,SCO,07:18,KRR,12:08:48
22150,09:13,SCO,12:40,KZO,12:55:31
22151,05:44,SCO,12:22,MCX,21:28:04
22152,14:10,SCO,04:52,MRV,11:01:27
22153,18:41,SCO,17:09,TBS,22:01:42
22154,01:17,SCO,06:14,TSE,02:30:29
22155,11:54,SCO,03:31,URA,13:39:41
22156,22:29,SZI,12:36,UKK,15:35:58
22157,17:09,TBS,03:00,SCO,12:59:01
22158,03:01,TSE,12:14,AKX,18:15:02
22159,12:09,TSE,19:37,ALA,23:12:15
22160,23:29,TSE,00:45,CIT,14:12:00
22161,21:02,TSE,18:43,DMB,16:30:18
22162,04:09,TSE,05:02,GUW,23:19:58
22163,00:12,TSE,08:18,PLX,05:04:30
22164,19:27,TSE,20:35,PPK,05:38:16
22165,11:57,TSE,05:16,SCO,17:19:25
22166,02:45,TSE,00:42,UKK,21:59:25
22167,12:29,UKK,05:16,ALA,12:12:28
22168,23:00,UKK,09:56,KGF,00:18:36
22169,06:55,UKK,00:09,PLX,20:22:28
22170,04:34,UKK,16:51,SZI,22:32:13
22171,01:12,UKK,14:31,TSE,03:31:54
22172,20:35,URA,18:59,SCO,20:48:14
22173,18:38,AAL,12:06,BLL,02:11:50
22174,21:58,AAL,22:51,SVG,02:23:43
22175,23:44,BLL,04:50,AAL,20:45:50
22176,18:43,BLL,22:25,EBJ,12:25:24
22177,14:27,BLL,16:09,SVG,11:45:45
22178,09:32,CPH,04:05,RNN,04:02:32
22179,21:33,EBJ,21:11,BLL,06:26:19
22180,01:53,MOL,18:49,SRP,12:07:37
22181,08:10,OSL,22:11,SRP,22:35:12
22182,07:06,RNN,07:26,CPH,10:06:56
22183,09:45,SRP,05:30,MOL,01:00:53
22184,14:54,SRP,22:03,OSL,05:22:51
22185,04:46,SRP,02:43,SVG,01:45:36
22186,17:42,SVG,13:11,AAL,14:13:00
22187,21:57,SVG,06:17,BLL,00:40:43
22188,07:09,SVG,20:04,SRP,14:03:44
22189,04:04,AAL,22:48,AGP,11:15:26
22190,12:18,AAL,15:15,ALC,06:22:15
22191,18:02,AAL,14:44,CPH,18:52:04
22192,02:37,AAL,13:25,LGW,15:38:32
22193,05:55,AAL,07:14,PMI,10:46:45
22194,06:25,ACE,23:19,LGW,16:19:15
22195,14:15,AES,13:26,ALC,18:38:22
22196,18:34,AES,17:43,LGW,17:57:05
22197,08:02,AES,12:57,OSL,04:55:36
22198,15:19,AGP,10:11,AAL,10:13:29
22199,10:40,AGP,21:04,ARN,23:09:27
22200,03:58,AGP,05:09,BGO,06:12:08
22201,03:14,AGP,13:04,CGN,16:44:05
22202,02:47,AGP,05:23,CPH,09:14:10
22203,22:35,AGP,10:36,GOT,06:22:18
22204,17:35,AGP,02:09,HAM,11:19:17
22205,07:47,AGP,16:05,HEL,03:33:56
22206,00:11,AGP,15:35,LGW,22:41:40
22207,09:27,AGP,16:47,MUC,08:43:52
22208,21:37,AGP,22:17,OSL,07:38:18
22209,19:14,AGP,09:03,RYG,07:10:53
22210,17:41,AGP,21:59,SVG,19:13:39
22211,04:04,AGP,20:56,TRD,19:40:33
22212,04:36,AGP,17:08,TRF,16:40:02
22213,01:12,AGP,14:40,WAW,15:06:12
22214,05:04,AJA,00:00,ARN,10:02:31
22215,00:21,AJA,12:13,OSL,00:07:27
22216,18:46,ALC,10:53,AAL,20:59:31
22217,10:08,ALC,23:02,AES,01:53:23
22218,15:51,ALC,01:08,ARN,08:35:01
22219,23:04,ALC,23:58,BGO,17:56:22
22220,05:44,ALC,01:25,BLL,05:31:28
22221,14:58,ALC,21:21,CGN,16:27:39
22222,10:41,ALC,10:29,CPH,08:25:49
22223,16:20,ALC,14:38,EVE,23:16:21
22224,19:27,ALC,21:51,GOT,23:52:32
22225,12:28,ALC,06:02,HAM,07:03:04
22226,01:45,ALC,15:35,HEL,22:49:39
22227,19:39,ALC,12:38,KSD,18:54:16
22228,19:02,ALC,05:28,LGW,22:55:43
22229,06:59,ALC,02:53,MOL,00:05:49
22230,01:46,ALC,04:53,MUC,05:51:55
22231,16:46,ALC,17:24,OSL,16:41:50
22232,18:52,ALC,09:29,OUL,00:06:10
22233,13:23,ALC,18:51,RYG,22:21:33
22234,22:05,ALC,07:24,SVG,05:25:07
22235,03:15,ALC,16:22,TKU,23:28:49
22236,21:04,ALC,01:47,TOS,13:13:51
22237,03:33,ALC,22:11,TRD,20:03:17
22238,05:00,ALC,14:51,TRF,03:42:24
22239,08:51,ALC,14:18,UME,15:25:23
22240,10:44,ALF,22:16,OSL,11:56:15
22241,03:23,ALF,02:46,TOS,15:46:50
22242,08:59,AMS,07:38,ARN,02:50:34
22243,08:51,AMS,19:46,CPH,19:56:22
22244,03:21,AMS,09:33,OSL,07:51:29
22245,17:49,ARN,07:22,AGP,15:58:45
22246,12:24,ARN,07:13,AJA,12:51:27
22247,07:02,ARN,17:21,ALC,01:52:11
22248,22:09,ARN,09:19,AMS,10:39:48
22249,22:49,ARN,00:58,ATH,14:53:38
22250,10:13,ARN,05:34,BCN,01:57:44
22251,04:19,ARN,10:24,BEG,03:49:36
22252,00:04,ARN,05:43,BGO,22:47:37
22253,12:08,ARN,14:39,BKK,12:54:16
22254,01:02,ARN,22:01,BUD,05:56:25
22255,08:58,ARN,05:21,CHQ,20:22:00
22256,01:15,ARN,02:19,CPH,01:26:07
22257,13:55,ARN,14:57,CTA,18:41:09
22258,08:13,ARN,17:57,DBV,12:51:55
22259,16:59,ARN,05:15,EDI,15:24:58
22260,21:36,ARN,21:14,FAO,03:29:48
22261,04:28,ARN,00:54,FCO,08:37:15
22262,11:20,ARN,22:18,FLL,13:36:12
22263,05:10,ARN,09:51,GOT,06:27:41
22264,07:25,ARN,17:02,HEL,00:01:58
22265,06:48,ARN,12:40,JFK,09:12:29
22266,12:27,ARN,22:06,KRK,13:04:35
22267,17:57,ARN,15:17,KRN,22:52:36
22268,13:28,ARN,13:00,LAX,14:55:55
22269,01:36,ARN,13:32,LCA,14:03:06
22270,02:30,ARN,09:44,LGW,20:41:30
22271,12:58,ARN,07:27,LLA,20:14:00
22272,15:17,ARN,00:08,LPA,18:47:07
22273,05:42,ARN,19:45,MAN,21:35:09
22274,01:47,ARN,23:10,MMX,14:55:45
22275,22:40,ARN,12:39,MUC,15:19:48
22276,09:29,ARN,18:37,NCE,15:26:42
22277,17:35,ARN,01:15,OAK,04:37:10
22278,09:04,ARN,06:14,OLB,15:09:09
22279,04:34,ARN,06:51,ORY,14:12:39
22280,00:08,ARN,02:31,OSL,15:16:56
22281,02:02,ARN,08:08,PMI,14:47:50
22282,05:50,ARN,18:56,PMO,18:14:31
22283,18:29,ARN,22:29,PRG,14:03:23
22284,06:41,ARN,04:43,PSA,02:59:08
22285,08:13,ARN,05:11,RIX,16:51:04
22286,00:23,ARN,17:16,SJJ,13:06:09
22287,16:00,ARN,12:34,SPU,10:52:55
22288,07:23,ARN,01:57,SXF,20:57:07
22289,16:33,ARN,18:12,TLV,10:22:43
22290,05:52,ARN,00:07,UME,05:11:48
22291,23:00,ARN,12:50,VAA,21:57:15
22292,02:46,ARN,03:58,VCE,18:15:54
22293,14:46,ARN,09:24,VNO,18:56:24
22294,21:46,ATH,03:37,ARN,00:20:49
22295,22:16,ATH,03:40,CPH,12:41:38
22296,20:26,ATH,01:08,HEL,08:43:36
22297,11:27,ATH,02:27,OSL,17:29:36
22298,17:24,AYT,22:16,BGO,05:01:17
22299,11:37,AYT,07:41,OSL,08:09:15
22300,21:16,AYT,06:00,TRD,21:19:14
22301,22:18,AYT,17:56,TRF,21:35:11
22302,16:48,BCN,18:41,ARN,01:21:02
22303,06:27,BCN,12:17,BGO,23:39:55
22304,06:48,BCN,01:36,CPH,01:00:29
22305,15:14,BCN,10:49,GOT,08:56:26
22306,03:51,BCN,09:51,HAM,14:05:34
22307,22:11,BCN,16:22,HEL,15:30:25
22308,07:19,BCN,08:52,LGW,17:14:36
22309,04:19,BCN,05:34,OSL,22:28:48
22310,02:25,BCN,17:28,SXF,11:19:19
22311,15:07,BCN,14:16,TRF,07:25:49
22312,09:07,BCN,11:37,WAW,01:06:57
22313,23:30,BDU,02:05,OSL,02:24:52
22314,02:19,BEG,02:32,ARN,23:16:00
22315,11:08,BEG,09:36,OSL,05:48:18
22316,14:26,BGO,09:46,AGP,23:24:51
22317,13:08,BGO,11:03,ALC,22:05:58
22318,23:24,BGO,14:42,ARN,20:14:04
22319,19:52,BGO,05:26,AYT,01:56:51
22320,16:53,BGO,23:36,BCN,13:49:12
22321,00:50,BGO,12:21,CHQ,13:36:47
22322,03:31,BGO,19:17,CPH,16:43:58
22323,20:10,BGO,08:44,DBV,14:27:56
22324,03:10,BGO,00:51,EDI,21:51:37
22325,09:50,BGO,21:15,FCO,19:28:30
22326,02:02,BGO,13:25,JFK,09:12:58
22327,00:09,BGO,13:38,KEF,09:27:05
22328,16:58,BGO,00:31,KRK,04:12:13
22329,03:45,BGO,21:25,LGW,23:49:21
22330,21:03,BGO,03:28,LPA,09:47:01
22331,23:41,BGO,17:06,NCE,18:57:41
22332,01:12,BGO,17:49,ORY,05:28:09
22333,08:55,BGO,07:06,OSL,10:17:37
22334,08:55,BGO,07:20,PMI,14:22:29
22335,08:46,BGO,13:26,PRG,06:19:18
22336,13:50,BGO,00:03,SVG,09:07:54
22337,13:07,BGO,05:24,SXF,03:34:15
22338,16:46,BGO,19:35,TRD,06:16:45
22339,02:11,BGO,18:18,TRF,04:56:43
22340,05:55,BIO,06:47,OSL,03:32:20
22341,03:22,BKK,04:08,ARN,05:54:05
22342,04:16,BKK,10:54,OSL,19:01:31
22343,12:10,BLL,03:58,ALC,23:11:53
22344,10:25,BLL,07:29,OSL,01:27:20
22345,09:54,BOJ,15:39,CPH,10:19:19
22346,17:07,BOJ,00:08,HEL,20:20:23
22347,12:26,BOJ,01:47,OSL,03:19:56
22348,20:04,BOO,12:16,OSL,16:57:01
22349,19:03,BTS,16:24,OSL,01:55:21
22350,18:56,BUD,12:18,ARN,01:10:23
22351,08:20,BUD,01:25,CPH,06:26:54
22352,00:30,BUD,05:45,HEL,04:56:23
22353,10:02,BUD,08:54,LGW,19:34:23
22354,16:27,BUD,10:23,OSL,02:54:31
22355,04:31,CGN,14:05,AGP,23:02:15
22356,08:02,CGN,14:50,ALC,10:24:40
22357,17:50,CGN,22:32,LPA,02:51:58
22358,11:55,CGN,13:47,OSL,03:04:13
22359,02:05,CGN,07:19,TFS,11:36:44
22360,16:51,CHQ,09:37,ARN,17:03:48
22361,16:39,CHQ,15:05,BGO,21:26:28
22362,04:50,CHQ,22:28,CPH,21:01:13
22363,11:43,CHQ,05:10,HEL,06:22:11
22364,14:46,CHQ,03:34,OSL,17:57:37
22365,14:44,CPH,03:16,AAL,02:44:33
22366,04:54,CPH,11:54,AGP,18:56:48
22367,00:41,CPH,12:15,ALC,11:03:59
22368,20:41,CPH,10:43,AMS,11:42:43
22369,15:11,CPH,18:49,ARN,21:40:23
22370,23:56,CPH,17:22,ATH,10:41:33
22371,06:58,CPH,04:14,BCN,15:07:01
22372,06:24,CPH,22:59,BGO,18:44:57
22373,02:57,CPH,04:34,BOJ,18:28:03
22374,21:26,CPH,21:15,BUD,11:06:45
22375,07:40,CPH,22:33,CHQ,06:35:25
22376,03:35,CPH,05:00,CTA,08:56:49
22377,20:21,CPH,05:06,DUB,08:12:07
22378,02:29,CPH,01:04,EDI,13:46:10
22379,14:11,CPH,02:52,FAO,08:37:23
22380,14:42,CPH,07:55,FCO,15:11:53
22381,11:47,CPH,03:47,FLL,22:00:57
22382,11:18,CPH,18:24,HEL,01:14:38
22383,11:06,CPH,02:27,JFK,19:59:43
22384,11:44,CPH,09:28,KRK,13:43:01
22385,18:33,CPH,09:39,KRP,14:43:49
22386,08:31,CPH,02:52,LAX,14:29:42
22387,16:32,CPH,10:10,LGW,10:32:38
22388,01:41,CPH,03:33,LIS,13:57:10
22389,23:39,CPH,14:21,LPA,13:12:53
22390,07:59,CPH,09:11,MAD,13:15:08
22391,06:14,CPH,13:33,MLA,15:44:10
22392,23:34,CPH,07:11,NCE,02:19:44
22393,06:31,CPH,22:58,ORY,18:44:33
22394,17:03,CPH,10:48,OSL,17:09:48
22395,15:42,CPH,00:25,PMI,00:27:05
22396,19:55,CPH,19:16,PRG,11:34:38
22397,03:37,CPH,14:08,PSA,14:37:04
22398,19:25,CPH,15:06,RAK,06:05:46
22399,21:39,CPH,16:48,RIX,14:34:28
22400,02:57,CPH,22:57,SPU,21:04:43
22401,20:31,CPH,19:59,SXF,00:14:03
22402,15:28,CPH,16:17,TLV,01:03:57
22403,20:28,CPH,14:45,TRD,21:52:28
22404,14:04,CPH,03:23,VCE,08:57:49
22405,07:03,CPH,18:26,ZAG,21:01:27
22406,22:52,CTA,03:19,ARN,10:29:26
22407,04:33,CTA,06:28,CPH,18:14:26
22408,16:35,CTA,20:26,LGW,07:54:10
22409,22:58,DBV,17:13,ARN,23:44:17
22410,17:56,DBV,03:26,BGO,15:50:54
22411,08:02,DBV,17:12,HEL,20:42:45
22412,12:36,DBV,13:12,LGW,18:44:20
22413,12:34,DBV,08:14,OSL,00:16:10
22414,14:32,DBV,18:21,TRD,04:53:19
22415,13:44,DBV,10:53,TRF,23:08:53
22416,18:26,DUB,21:37,CPH,12:23:28
22417,06:48,DUB,15:39,HEL,16:16:36
22418,19:05,DUB,07:51,OSL,12:47:20
22419,08:57,EDI,18:24,ARN,16:33:24
22420,20:00,EDI,13:00,BGO,17:34:34
22421,16:33,EDI,18:42,CPH,11:30:27
22422,09:51,EDI,12:30,OSL,10:01:21
22423,09:14,EVE,16:02,ALC,03:06:37
22424,15:13,EVE,17:07,OSL,06:00:24
22425,08:43,EVE,15:18,TRD,05:09:14
22426,02:29,FAO,05:52,ARN,05:23:09
22427,01:33,FAO,02:10,CPH,07:30:52
22428,08:01,FAO,02:29,LGW,18:18:01
22429,09:14,FAO,11:04,OSL,07:37:42
22430,21:02,FCO,01:29,ARN,14:53:31
22431,11:46,FCO,10:29,BGO,00:00:26
22432,08:37,FCO,19:50,CPH,22:28:52
22433,02:23,FCO,16:16,GOT,23:22:30
22434,07:21,FCO,09:12,HEL,05:25:22
22435,10:43,FCO,22:53,LGW,07:36:31
22436,08:40,FCO,00:12,OSL,06:05:20
22437,17:48,FLL,13:13,ARN,13:23:27
22438,01:49,FLL,17:47,CPH,06:54:40
22439,03:13,FLL,02:22,OSL,18:23:27
22440,16:49,FUE,01:23,LGW,07:21:47
22441,23:22,GDN,05:14,OSL,10:33:56
22442,16:42,GOT,05:07,AGP,00:52:22
22443,01:00,GOT,16:47,ALC,10:29:14
22444,17:58,GOT,01:25,ARN,20:56:35
22445,09:14,GOT,22:59,BCN,10:04:56
22446,09:50,GOT,20:13,FCO,05:05:13
22447,18:09,GOT,11:22,LGW,07:17:56
22448,14:11,GOT,02:38,NCE,19:25:26
22449,01:02,GVA,03:21,OSL,23:14:30
22450,22:22,HAM,14:37,AGP,19:32:59
22451,16:31,HAM,06:03,ALC,04:27:52
22452,23:04,HAM,16:06,BCN,08:14:06
22453,12:11,HAM,21:50,LPA,15:43:20
22454,06:25,HAM,08:33,OSL,04:34:17
22455,07:14,HAM,23:27,TFS,00:01:54
22456,15:19,HAU,21:20,OSL,22:09:16
22457,07:00,HEL,13:53,AGP,20:41:50
22458,15:02,HEL,09:51,ALC,00:26:28
22459,02:13,HEL,04:12,ARN,16:45:33
22460,19:17,HEL,16:07,ATH,05:13:04
22461,15:48,HEL,09:56,BCN,10:49:30
22462,16:00,HEL,01:34,BOJ,03:36:10
22463,20:21,HEL,23:59,BUD,14:22:01
